17758;Alexandre Oliveira Pires de Sa;rua Dimitria;Campinas;SP;19;85583570;Alex22@hotmail.com;1139.76;1
18793;Alexandre Or Cansian Baruque;rua Rubens;Campinas;SP;19;88687998;Alex848@hotmail.com;1366.96;1
18062;Alexandre Orsi Lisboa;rua Felipe;Valinhos;SP;19;31736977;Alex349@hotmail.com;228.50;1
19177;Alexandre Palma Trindade;rua Hugo;Valinhos;SP;19;56505573;Alex405@hotmail.com;2322.33;1
16598;Alexandre Parise Bellintani;rua Pedro;Campinas;SP;19;28952236;Alex565@hotmail.com;2793.04;1
23349;Alexandre Politti;rua Ligia;Campinas;SP;19;50856006;Alex706@hotmail.com;2900.40;1
26226;Alexandre Ribeiro Miquilino;rua Gabriel;Valinhos;SP;19;97974031;Alex583@hotmail.com;3514.34;1
22220;Alexandre Roberto da Silva Honorio;rua Priscila;Valinhos;SP;19;37553900;Alex22@hotmail.com;2049.68;1
13539;Alexandre Rosa da Silva;rua Larissa;Valinhos;SP;19;90928144;Alex478@hotmail.com;2280.77;1
15058;Alexandre Saikali Kanaa;rua Melina;Campinas;SP;19;87663377;Alex598@hotmail.com;2645.96;1
21729;Alexandre Santos Vieira Palma;rua Thais;São Paulo;SP;11;42152210;Alex403@hotmail.com;2585.51;1
16684;Alexandre Silva Duarte Carvalho;rua Caroline;Campinas;SP;19;76508523;Alex380@hotmail.com;3268.11;1
16963;Alexandre Simoes Gomes Junior;rua Talita;Valinhos;SP;19;34653502;Alex0@hotmail.com;2536.19;1
17279;Alexandre Simonetti Lopes Peixoto;rua Matheus;Valinhos;SP;19;13007647;Alex340@hotmail.com;3260.45;1
21748;Alexandre Soares Freire;rua Gregory;Valinhos;SP;19;71092828;Alex392@hotmail.com;3601.52;1
18770;Alexandre Sousa Leopoldino;rua Jessica;Campinas;SP;19;36682382;Alex274@hotmail.com;2123.76;1
23331;Alexandre Tadeu Pimentel Pires;rua Vinicio;Valinhos;SP;19;44014757;Alex116@hotmail.com;3807.20;1
16564;Alexandre Teixeira Ferraz;rua Rafael;São Paulo;SP;11;45855845;Alex566@hotmail.com;2910.78;1
19291;Alexandre Teruo Fugita;rua Angelica;Campinas;SP;19;73904883;Alex315@hotmail.com;2539.07;1
17344;Alexandre Theizen Novaes;rua Mauricio;Campinas;SP;19;49887778;Alex405@hotmail.com;1459.19;1
21287;Alexandre Toresa;rua Ana;Campinas;SP;19;64376364;Alex241@hotmail.com;2416.11;1
22892;Alexandre V. Calandrini de A. Filho;rua Rafael;São Paulo;SP;11;70414111;Alex90@hotmail.com;2804.11;1
16945;Alexandre Valgas D Avila;rua Thuani;Campinas;SP;19;74966988;Alex714@hotmail.com;1964.02;1
25637;Alexandre Warren Feher;rua Taina;Campinas;SP;19;15788256;Alex867@hotmail.com;1416.76;1
16894;Alexandre Yuiti Fernandes Shimizu;rua Andre;Valinhos;SP;19;51854740;Alex776@hotmail.com;2310.88;1
24130;Alexandre Zapparolli Cruz;rua Thiago;São Paulo;SP;11;42107267;Alex224@hotmail.com;1635.04;1
20759;Alexis Shinji Akaki;rua Gady;Valinhos;SP;19;60008536;Alex498@hotmail.com;3188.47;1
16937;Alexsandro Santos Campelo;rua Thiago;Campinas;SP;19;16871818;Alex582@hotmail.com;2735.08;1
25615;Alfredo Alves Garcia Neto;rua Raphael;São Paulo;SP;11;13824629;Alfr555@hotmail.com;2852.95;1
16388;Alfredo Roberto Marins Junior;rua Luiz;Campinas;SP;19;33743460;Alfr21@hotmail.com;2239.56;1
22383;Aliandra Duarte Barbutti;rua Leonardo;Campinas;SP;19;88176414;Alia437@hotmail.com;1323.70;1
15579;Aliane Goncalves de Aguiar Silva;rua Jose;São Paulo;SP;11;65999202;Alia174@hotmail.com;3571.44;1
19979;Alice Andraus Tillmann de Padua;rua Ivana;Campinas;SP;19;62392070;Alic645@hotmail.com;163.52;1
25680;Alice Basilio Vick;rua Aline;São Paulo;SP;11;14834293;Alic547@hotmail.com;1694.36;1
18723;Alice Cruvinel Montibeller;rua Tamnil;Valinhos;SP;19;51345915;Alic158@hotmail.com;2380.44;1
23008;Alice de Andrade Marino;rua Larissa;São Paulo;SP;11;38527380;Alic955@hotmail.com;3347.84;1
20055;Alice Jin Ha Kim;rua Giovani;São Paulo;SP;11;45019258;Alic70@hotmail.com;1712.71;1
24383;Alice Kimie Mori;rua Caio;Campinas;SP;19;64207725;Alic368@hotmail.com;3164.75;1
23551;Alice Morellato Haddad;rua Rogerio;Campinas;SP;19;54516776;Alic250@hotmail.com;1683.57;1
17313;Alice Paixao Reis;rua Camilla;Campinas;SP;19;67014501;Alic301@hotmail.com;1637.72;1
16474;Alice Stahl Gaido;rua Joao;São Paulo;SP;11;10696346;Alic577@hotmail.com;2027.72;1
26685;Alice Takamori;rua Bruno;Campinas;SP;19;93421510;Alic228@hotmail.com;3245.56;1
18182;Alice Venancio de Oliveira;rua Monize;Campinas;SP;19;68427423;Alic696@hotmail.com;1714.07;1
15787;Alicia Pardini de Melo;rua Henrique;Campinas;SP;19;52343399;Alic632@hotmail.com;3418.34;1
16381;Aline Akemi Ishibashi;rua Dheny;Valinhos;SP;19;51888482;Alin651@hotmail.com;2092.22;1
16613;Aline Alves Casteletti;rua Yuri;Valinhos;SP;19;51113424;Alin793@hotmail.com;2520.12;1
15811;Aline Alves Diniz;rua Flaviane;Valinhos;SP;19;42484677;Alin548@hotmail.com;1560.38;1
19704;Aline Alves Lopes;rua Gabriel;Campinas;SP;19;89663732;Alin505@hotmail.com;2095.47;1
21119;Aline Angelica Oliveira Souza;rua Caio;Valinhos;SP;19;12692134;Alin672@hotmail.com;1797.99;1
18881;Aline Aparecida Silva de Medeiros;rua Patricia;Campinas;SP;19;65885754;Alin163@hotmail.com;3382.10;1
23021;Aline Aparecida Silva Pereira;rua Gabriel;São Paulo;SP;11;93009484;Alin878@hotmail.com;2304.61;1
19353;Aline Ayami Kobayashi;rua Flavia;São Paulo;SP;11;21406296;Alin241@hotmail.com;2422.92;1
21370;Aline Ayumi Fukuhara;rua Vinicius;Valinhos;SP;19;64819563;Alin908@hotmail.com;2097.33;1
20001;Aline Balconi da Mata;rua Karisto;Valinhos;SP;19;54705851;Alin174@hotmail.com;3124.89;1
25521;Aline Bertoni;rua Janaina;Campinas;SP;19;30534754;Alin497@hotmail.com;3453.27;1
13532;Aline Candido Squassoni;rua Ju;Campinas;SP;19;41008659;Alin542@hotmail.com;3264.15;1
21995;Aline Carvalho Marco;rua Mariana;Campinas;SP;19;81311960;Alin192@hotmail.com;3459.49;1
20937;Aline Christine Bernegossi;rua Pedro;Campinas;SP;19;16335357;Alin759@hotmail.com;2858.84;1
24755;Aline Correa Freitas;rua Gustavo;São Paulo;SP;11;85644412;Alin924@hotmail.com;2110.76;1
19793;Aline Costa;rua Meire;Campinas;SP;19;51792650;Alin997@hotmail.com;2832.49;1
26486;Aline Cristina Colomeu;rua Ricardo;Campinas;SP;19;92618585;Alin971@hotmail.com;3962.24;1
23589;Aline Cristina de Camargo;rua Aquelda;Campinas;SP;19;94846806;Alin590@hotmail.com;2913.95;1
25474;Aline Cristina de Melo Fontola;rua Fernanda;São Paulo;SP;11;57085090;Alin455@hotmail.com;3728.84;1
22670;Aline Cristina de Paula;rua Ala;Campinas;SP;19;90676396;Alin517@hotmail.com;2660.65;1
17722;Aline Cristina Paulino Guilhoto;rua Mariana;São Paulo;SP;11;75361097;Alin521@hotmail.com;3769.20;1
19700;Aline Cristina Ribeiro da Silva;rua Daniel;Valinhos;SP;19;61027252;Alin830@hotmail.com;2155.18;1
21797;Aline Cristina Sabino;rua Naice;Valinhos;SP;19;55091814;Alin423@hotmail.com;3476.65;1
17152;Aline Cruz Macedo;rua Pedro;São Paulo;SP;11;68639235;Alin842@hotmail.com;1740.19;1
17196;Aline Cunha Barelli;rua Vinicius;Campinas;SP;19;72385220;Alin851@hotmail.com;1101.48;1
15353;Aline Czyplis;rua Cindy;São Paulo;SP;11;20485970;Alin196@hotmail.com;520.50;1
15069;Aline D Annibale;rua Bruna;Valinhos;SP;19;51842483;Alin110@hotmail.com;2733.61;1
18431;Aline D Oria Trus;rua Allana;Campinas;SP;19;18106848;Alin358@hotmail.com;1861.03;1
20694;Aline Dantas Pires Daminelli;rua Adriana;Campinas;SP;19;29901853;Alin184@hotmail.com;3426.85;1
22238;Aline dau Gomes;rua Rodolfo;Campinas;SP;19;38088910;Alin799@hotmail.com;3492.75;1
17701;Aline de Almeida;rua Lais;Campinas;SP;19;98157184;Alin33@hotmail.com;2836.21;1
24203;Aline de Freitas Santos;rua Luma;Campinas;SP;19;86546201;Alin150@hotmail.com;2485.03;1
16055;Aline de Jesus Pallos;rua Murilo;Campinas;SP;19;85933598;Alin73@hotmail.com;2069.58;1
23334;Aline de Oliveira Almeida;rua Vitor;Campinas;SP;19;26486190;Alin217@hotmail.com;1964.41;1
17692;Aline de Souza;rua Felipe;Campinas;SP;19;53021418;Alin792@hotmail.com;2124.28;1
20660;Aline de Souza Conceicao;rua Camila;Campinas;SP;19;46088224;Alin422@hotmail.com;2050.42;1
16120;Aline del Giudice Penha;rua Italo;Campinas;SP;19;92594078;Alin946@hotmail.com;1807.54;1
15705;Aline Dentini Goncalves;rua Gabrielle;Valinhos;SP;19;69594302;Alin438@hotmail.com;1919.96;1
18013;Aline Domingues;rua Ramo;Campinas;SP;19;53694017;Alin215@hotmail.com;2074.68;1
17442;Aline Doria de Alcantara Camargo;rua Maria;São Paulo;SP;11;99345036;Alin336@hotmail.com;1092.08;1
19900;Aline dos Santos;rua Thais;Campinas;SP;19;32647309;Alin287@hotmail.com;2378.27;1
19334;Aline Fagundes Santana;rua Carlos;São Paulo;SP;11;40732011;Alin172@hotmail.com;3352.48;1
22869;Aline Felix dos Santos;rua Jessica;São Paulo;SP;11;80279205;Alin408@hotmail.com;2712.81;1
24047;Aline Fernandes dos Santos;rua Luis;Campinas;SP;19;87663786;Alin752@hotmail.com;1446.91;1
21680;Aline Fernandes Toledo;rua Kelly;São Paulo;SP;11;51085630;Alin661@hotmail.com;3149.37;1
16214;Aline Ferreira Pinto Esteves;rua Jessica;Campinas;SP;19;84314309;Alin59@hotmail.com;1491.45;1
16127;Aline Fontebasso Silva;rua Tiago;Valinhos;SP;19;38028192;Alin481@hotmail.com;3827.06;1
25954;Aline Froes de Souza Moraes;rua Amanda;Campinas;SP;19;89796705;Alin879@hotmail.com;1630.66;1
13758;Aline Gabriela Costa Roque;rua Miguel;Valinhos;SP;19;65389400;Alin46@hotmail.com;3250.82;1
20364;Aline Gambaro Balieiro;rua Lucas;Campinas;SP;19;72335431;Alin696@hotmail.com;1375.70;1
25017;Aline Giorgetti Zambo;rua Leonardo;Campinas;SP;19;10578450;Alin874@hotmail.com;3070.08;1
20181;Aline Goncalves da Silva;rua Guilherme;Campinas;SP;19;86482624;Alin889@hotmail.com;3226.20;1
15219;Aline Gondim Dellapina;rua Pedro;Campinas;SP;19;83358191;Alin489@hotmail.com;870.92;1
15503;Aline Gramacho Favero;rua Vanessa;Campinas;SP;19;21556911;Alin61@hotmail.com;3688.29;1
24198;Aline Grillo Vettori;rua Lucia;São Paulo;SP;11;71955731;Alin194@hotmail.com;1643.98;1
23922;Aline Guerra Silva;rua Marcos;Campinas;SP;19;19663904;Alin407@hotmail.com;3925.38;1
23200;Aline Hamati Rosa Batista;rua Leticia;Valinhos;SP;19;75067800;Alin783@hotmail.com;2838.36;1
16539;Aline Hidemi Kunii;rua Luciano;Campinas;SP;19;48109929;Alin242@hotmail.com;1097.17;1
23905;Aline Hippolito Carvalho Fonseca;rua Sara;Campinas;SP;19;87754323;Alin999@hotmail.com;2777.79;1
20281;Aline Kaori Miyamoto;rua Rena;Campinas;SP;19;18346530;Alin678@hotmail.com;3595.90;1
14353;Aline Kaori Umeki;rua Thiago;Valinhos;SP;19;26815275;Alin459@hotmail.com;3901.65;1
17096;Aline Luisa Mansur;rua Eduardo;Campinas;SP;19;15592761;Alin805@hotmail.com;2141.12;1
20148;Aline Martins Naliati;rua Be;Campinas;SP;19;52275570;Alin679@hotmail.com;3047.27;1
14738;Aline Mazon Bozzi;rua Nivaldo;Valinhos;SP;19;18262335;Alin330@hotmail.com;3924.05;1
22308;Aline Melon Ruegger;rua Raphael;Campinas;SP;19;27736261;Alin224@hotmail.com;3517.32;1
22306;Aline Midori Kuroda;rua Gustavo;Campinas;SP;19;76346309;Alin208@hotmail.com;2383.94;1
19204;Aline Mika Matsuguma;rua Adriana;São Paulo;SP;11;24782936;Alin970@hotmail.com;1077.01;1
21559;Aline Miranda da Silva;rua Vinicius;Campinas;SP;19;56905735;Alin135@hotmail.com;1882.78;1
16223;Aline Miyuki Kakishita;rua Guilherme;São Paulo;SP;11;25003848;Alin991@hotmail.com;2720.93;1
21562;Aline Miyuki Natsumeda;rua Gustavo;Campinas;SP;19;90302721;Alin433@hotmail.com;3240.02;1
15197;Aline Moises Bonfa;rua Andreza;Campinas;SP;19;33082843;Alin779@hotmail.com;1946.90;1
21477;Aline Moreira da Silva;rua Fabio;Campinas;SP;19;12459006;Alin535@hotmail.com;1311.57;1
16630;Aline Moura Rocatto;rua Mariana;São Paulo;SP;11;45306392;Alin619@hotmail.com;3352.59;1
14238;Aline Najm Brantis;rua Roberta;Valinhos;SP;19;43173193;Alin854@hotmail.com;1891.42;1
14603;Aline No Nascimento Silva Garcia;rua Amanda;Campinas;SP;19;90072870;Alin990@hotmail.com;3364.34;1
18704;Aline Nudi Nogueira;rua Valmir;Valinhos;SP;19;12901121;Alin296@hotmail.com;2802.73;1
15831;Aline Oliveira dos Santos;rua Bianca;Campinas;SP;19;80909535;Alin506@hotmail.com;1661.56;1
25153;Aline Pedroso;rua Dennis;Campinas;SP;19;41032808;Alin156@hotmail.com;3062.72;1
16914;Aline Penteado dos Santos;rua Luis;Valinhos;SP;19;66084886;Alin217@hotmail.com;2971.23;1
15643;Aline Polaquini Bordino;rua Vanessa;Campinas;SP;19;10863627;Alin906@hotmail.com;2984.84;1
19787;Aline Queiroz Fassoni;rua Flavia;São Paulo;SP;11;66073851;Alin89@hotmail.com;3142.72;1
25858;Aline Reis Fogaca;rua Danielle;São Paulo;SP;11;66243614;Alin218@hotmail.com;1873.11;1
26779;Aline Retz;rua Victor;Campinas;SP;19;84651905;Alin96@hotmail.com;2378.68;1
14786;Aline Ribeiro Balazina;rua Ana;Campinas;SP;19;66822138;Alin375@hotmail.com;1064.69;1
25385;Aline Rigo Freire;rua Elto;Valinhos;SP;19;54301362;Alin116@hotmail.com;563.74;1
18237;Aline Rodrigues Marins;rua Carlos;Campinas;SP;19;14319813;Alin172@hotmail.com;2978.76;1
14676;Aline Romanini da Silva;rua Anisio;Campinas;SP;19;44997789;Alin664@hotmail.com;2418.07;1
15045;Aline Saidell de Paula;rua Amanda;Valinhos;SP;19;43032967;Alin909@hotmail.com;1951.32;1
15972;Aline Santos Souza;rua Germano;São Paulo;SP;11;39853902;Alin474@hotmail.com;1265.20;1
17630;Aline Sayuri Higa;rua Patricia;Valinhos;SP;19;53531830;Alin484@hotmail.com;2963.28;1
23811;Aline Sayuri Ishizaki;rua Tais;Campinas;SP;19;64458445;Alin657@hotmail.com;3956.45;1
21213;Aline Scarabeli;rua Daniel;Campinas;SP;19;87466410;Alin879@hotmail.com;2374.86;1
20745;Aline Silva Brasil;rua Victor;Campinas;SP;19;23471511;Alin718@hotmail.com;3404.20;1
21350;Aline Silvino da Silva;rua Marco;Campinas;SP;19;44596348;Alin507@hotmail.com;2286.38;1
26537;Aline Simoes Aranda;rua Carolina;Campinas;SP;19;72147621;Alin841@hotmail.com;2184.28;1
19185;Aline Sousa Moura;rua Chaiane;Campinas;SP;19;65178512;Alin318@hotmail.com;2453.55;1
18228;Aline Suelem Leite;rua Matheus;Campinas;SP;19;68954536;Alin75@hotmail.com;3908.78;1
14103;Aline Taise Guerreiro;rua Eric;Campinas;SP;19;25847777;Alin340@hotmail.com;3244.27;1
26008;Aline Tendolini;rua Gustavo;Campinas;SP;19;80736461;Alin146@hotmail.com;1633.87;1
18538;Aline Tenore La Motta;rua Jessica;Valinhos;SP;19;54108510;Alin192@hotmail.com;3788.73;1
16311;Aline Terumi de Farias;rua Jessica;Valinhos;SP;19;87738651;Alin133@hotmail.com;1763.38;1
25151;Aline Tiemi Asahi Baptista;rua Luiz;Campinas;SP;19;95825727;Alin882@hotmail.com;3088.59;1
19710;Aline Venancio Pereira da Silva;rua Marcos;Campinas;SP;19;76745448;Alin363@hotmail.com;2646.11;1
19156;Aline Vianna da Costa;rua Bruna;Campinas;SP;19;77976813;Alin202@hotmail.com;3381.76;1
15535;Aline Yochikawa;rua Guilherme;São Paulo;SP;11;52701531;Alin123@hotmail.com;3622.69;1
17147;Alinie Guerreiro;rua Matheus;Campinas;SP;19;97408652;Alin934@hotmail.com;2264.24;1
19212;Alison Takayuki Ishii;rua Clara;Campinas;SP;19;68993675;Alis176@hotmail.com;1119.24;1
17956;Alisson Okimoto;rua Nickolas;Campinas;SP;19;33556616;Alis140@hotmail.com;1725.22;1
21343;Alisson Poli de Carvalho;rua Lais;São Paulo;SP;11;78385798;Alis174@hotmail.com;2306.17;1
18820;Alisson Prado da Cruz;rua Karolinny;São Paulo;SP;11;79456264;Alis342@hotmail.com;1413.57;1
19033;Alitane Rodrigues Lima;rua Isabella;São Paulo;SP;11;79507011;Alit668@hotmail.com;1566.74;1
15431;Allan Cezar de Souza Gama;rua Thiago;Campinas;SP;19;34895284;Alla907@hotmail.com;3091.30;1
15991;Allan David Cardoso;rua Arthur;Valinhos;SP;19;73864007;Alla480@hotmail.com;3007.54;1
24976;Allan de Barros;rua Adailso;São Paulo;SP;11;60799487;Alla96@hotmail.com;3949.58;1
24019;Allan di Cunto Davila de Almeida;rua Nayara;São Paulo;SP;11;72946670;Alla371@hotmail.com;2192.61;1
17071;Allan Goncalves Almeida;rua Carlos;Campinas;SP;19;85129409;Alla806@hotmail.com;2915.11;1
23092;Allan Greicon Macedo Lima;rua Hector;Valinhos;SP;19;14399628;Alla738@hotmail.com;1382.18;1
20457;Allan Mamede Santos;rua Wellingto;Campinas;SP;19;56422378;Alla9@hotmail.com;3510.19;1
20325;Allan Ortega Monteiro;rua Suzana;São Paulo;SP;11;61088570;Alla764@hotmail.com;2629.88;1
24861;Allan Patrick de Abreu Vieira;rua Henrique;Valinhos;SP;19;98978786;Alla386@hotmail.com;1995.44;1
19931;Allan Roberto de Souza;rua Patrik;Valinhos;SP;19;23373522;Alla959@hotmail.com;3899.23;1
24909;Allan Sousa Fraga;rua Robso;Campinas;SP;19;47395405;Alla47@hotmail.com;3984.11;1
14559;Allan Thiago Silva Pereira;rua Rafael;São Paulo;SP;11;90191136;Alla954@hotmail.com;2127.02;1
17548;Allan Victor D Amato Nascimento;rua Paulo;Campinas;SP;19;98139027;Alla227@hotmail.com;821.66;1
25171;Allan Vidal;rua Lucas;Campinas;SP;19;17437950;Alla96@hotmail.com;1857.36;1
14925;Allan Vieira Rocha;rua Marcus;Campinas;SP;19;17444115;Alla657@hotmail.com;3080.18;1
17953;Allana Lais Pallu;rua Mateus;Valinhos;SP;19;80702940;Alla480@hotmail.com;3626.61;1
16964;Alline Angelina Zampola Antonio;rua Fernanda;Campinas;SP;19;79129432;Alli774@hotmail.com;3256.42;1
25046;Alline Sousa Magalhaes;rua Noemie;Valinhos;SP;19;65105670;Alli645@hotmail.com;1302.58;1
16087;Allinson Lucas Diniz;rua Amarilis;Campinas;SP;19;81339017;Alli888@hotmail.com;3571.41;1
23245;Allison Miguel Escudero;rua Joao;Campinas;SP;19;39872964;Alli495@hotmail.com;3840.75;1
19302;Allison Oliveira dos Santos;rua Bruno;Valinhos;SP;19;18065468;Alli962@hotmail.com;1917.64;1
14705;Allix da Silva Barbosa;rua Lucas;São Paulo;SP;11;23601270;Alli847@hotmail.com;3305.63;1
21296;Allysson Yukio Endo;rua Guilherme;Valinhos;SP;19;59183858;Ally306@hotmail.com;3785.88;1
15818;Aloisio de Avila Dourado;rua Denner;São Paulo;SP;11;22075241;Aloi185@hotmail.com;1889.92;1
19355;Aloisio Pontes Junior;rua Guilherme;Valinhos;SP;19;50064620;Aloi312@hotmail.com;2939.22;1
25115;Alvaro Airemoraes Capelo;rua Joao;Valinhos;SP;19;95204785;Alva872@hotmail.com;2660.86;1
20645;Alvaro Augusto Ramos Neto;rua Guilherme;Campinas;SP;19;75572739;Alva196@hotmail.com;369.92;1
13945;Alvaro Dias Agostini;rua Liliane;São Paulo;SP;11;60479690;Alva297@hotmail.com;2158.28;1
15254;Alvaro Ferro Caetano;rua Jussara;Valinhos;SP;19;67071895;Alva910@hotmail.com;507.40;1
25356;Alvaro Kazuhiro Matsuda;rua Aline;Valinhos;SP;19;50883652;Alva762@hotmail.com;1567.00;1
24205;Alvaro Lucatelli Russi de Moraes;rua Guilherme;São Paulo;SP;11;57203123;Alva161@hotmail.com;2877.46;1
23873;Alvaro Masahiro Yoshio;rua Leandro;São Paulo;SP;11;81913080;Alva705@hotmail.com;2819.84;1
14753;Alvaro Padua Lima de Assumpcao;rua Paola;Campinas;SP;19;81501004;Alva910@hotmail.com;3845.17;1
23558;Alvim Stahl Neto;rua Ariadne;Campinas;SP;19;58938586;Alvi518@hotmail.com;1789.90;1
23104;Alyne Daltri Lazzarini Cury;rua Rafael;Valinhos;SP;19;45671955;Alyn970@hotmail.com;2144.96;1
25660;Alyne Fernanda Siqueira da Silva;rua Isabela;Valinhos;SP;19;40611205;Alyn684@hotmail.com;1947.17;1
25872;Alyne Korukian Freiberg;rua Urdilei;São Paulo;SP;11;69348043;Alyn962@hotmail.com;1985.58;1
24780;Alyne Procopio;rua Guilherme;Campinas;SP;19;52771383;Alyn919@hotmail.com;3482.86;1
22200;Alyne Tiemi Yoshii;rua Claudia;Valinhos;SP;19;26108930;Alyn27@hotmail.com;3054.14;1
15025;Alysson Jetery M M de Souza;rua Jeferso;Campinas;SP;19;60749725;Alys284@hotmail.com;1640.66;1
24443;Amadeu Aron Citroni Mourao;rua Emanuelle;Valinhos;SP;19;53701110;Amad71@hotmail.com;2658.00;1
25207;Amadeu Bonfante;rua Patricia;Campinas;SP;19;84307760;Amad757@hotmail.com;2953.24;1
25869;Amalia Barrio Rodrigues;rua Larissa;Campinas;SP;19;76443904;Amal935@hotmail.com;3721.05;1
17180;Amanda Aguiar Santos;rua Marina;São Paulo;SP;11;27709820;Aman646@hotmail.com;3308.65;1
17869;Amanda Alves Fernandes;rua Cleverso;Valinhos;SP;19;39345890;Aman841@hotmail.com;2826.85;1
13674;Amanda Alves Gomes;rua Diego;Campinas;SP;19;42685471;Aman754@hotmail.com;1760.76;1
21920;Amanda Alves Silva;rua Michelle;Campinas;SP;19;48907546;Aman956@hotmail.com;2850.68;1
20172;Amanda Anselmi Baumgartner;rua Murilo;Campinas;SP;19;72301606;Aman420@hotmail.com;2838.48;1
22742;Amanda Aparecida Fernandes Lemes;rua Mariana;Campinas;SP;19;44238920;Aman578@hotmail.com;3889.47;1
18051;Amanda Aparecida Leandro da Silva;rua Jessica;Campinas;SP;19;67905004;Aman152@hotmail.com;2284.46;1
23407;Amanda Araujo dos Reis Botega;rua Juliana;Campinas;SP;19;13189881;Aman114@hotmail.com;2875.90;1
16812;Amanda Araujo Gomes Ferreira;rua Vanessa;Campinas;SP;19;86466969;Aman48@hotmail.com;2775.97;1
19066;Amanda Araujo Silva;rua Elisa;Campinas;SP;19;70234675;Aman156@hotmail.com;3620.76;1
25494;Amanda Armbrust;rua Barbara;São Paulo;SP;11;44538849;Aman365@hotmail.com;3117.24;1
22615;Amanda Barcellos Ribeiro do Valle;rua Helle;São Paulo;SP;11;79809840;Aman797@hotmail.com;2667.29;1
23902;Amanda Bertoncini Massaro;rua Mario;Valinhos;SP;19;40933378;Aman702@hotmail.com;3137.18;1
25147;Amanda Bistafa;rua Jaso;Campinas;SP;19;25068118;Aman616@hotmail.com;1727.14;1
23949;Amanda Blumer Souza;rua Luciano;São Paulo;SP;11;31192552;Aman917@hotmail.com;1772.94;1
15847;Amanda Bonicontro Paglione;rua Talita;Campinas;SP;19;15262403;Aman298@hotmail.com;3430.58;1
24187;Amanda Bonini;rua Felippo;Campinas;SP;19;67371972;Aman393@hotmail.com;3164.24;1
24987;Amanda Brasil Mattiazzo;rua Giovanna;Valinhos;SP;19;46913450;Aman371@hotmail.com;1431.59;1
18606;Amanda Caecilie Thon de Melo;rua Suele;Valinhos;SP;19;36201052;Aman768@hotmail.com;2898.45;1
24948;Amanda Campos Rix;rua Guilherme;Campinas;SP;19;54985420;Aman458@hotmail.com;1503.47;1
15746;Amanda Carioca Silva;rua Mayra;Valinhos;SP;19;86508996;Aman49@hotmail.com;2878.48;1
20555;Amanda Carneiro Lima Melo;rua Bruna;Campinas;SP;19;84852469;Aman879@hotmail.com;2908.06;1
24109;Amanda Caroline de Toledo;rua Juliana;Valinhos;SP;19;24695983;Aman246@hotmail.com;3721.89;1
20270;Amanda Cecilia Bueno Lopes;rua Rena;Valinhos;SP;19;75719051;Aman120@hotmail.com;1566.02;1
26110;Amanda Contardo Nepomuceno Duarte;rua William;Campinas;SP;19;27269291;Aman396@hotmail.com;3762.72;1
22487;Amanda Correia da Silva;rua Isabela;Campinas;SP;19;21328734;Aman527@hotmail.com;1653.99;1
22492;Amanda Corsini Leitao;rua Ana;São Paulo;SP;11;40674818;Aman782@hotmail.com;1710.06;1
15614;Amanda Costa Drezza;rua Joao;Campinas;SP;19;13469789;Aman657@hotmail.com;2753.79;1
21740;Amanda Costa Speranci;rua Eric;Valinhos;SP;19;65527478;Aman187@hotmail.com;1026.64;1
13807;Amanda Cristina Beneto;rua Camila;Campinas;SP;19;55189638;Aman732@hotmail.com;3047.61;1
21329;Amanda Cristina da Silva Ferreira;rua Maria;Valinhos;SP;19;48033776;Aman917@hotmail.com;1847.10;1
26392;Amanda Cristina de Oliveira;rua Ana;Campinas;SP;19;55103663;Aman895@hotmail.com;3112.79;1
15941;Amanda Cristina Doimo;rua William;Valinhos;SP;19;48795752;Aman83@hotmail.com;3432.61;1
16836;Amanda Cristina Marabesi;rua Mariana;Valinhos;SP;19;88126179;Aman571@hotmail.com;1170.15;1
14568;Amanda Cristina Raspa;rua Leonardo;Valinhos;SP;19;60834789;Aman496@hotmail.com;3707.98;1
20693;Amanda Dantas Silva;rua Jefferso;Campinas;SP;19;68683267;Aman197@hotmail.com;3174.85;1
16261;Amanda de Almeida Anselmo;rua Aleksandr;Campinas;SP;19;15616682;Aman833@hotmail.com;3213.38;1
17479;Amanda de Castro Melo Souza;rua Paulo;Campinas;SP;19;63508436;Aman149@hotmail.com;2787.51;1
15563;Amanda de Lima Santana;rua Natalia;São Paulo;SP;11;68946124;Aman690@hotmail.com;2817.91;1
23233;Amanda de Melo do Nascimento;rua Jessica;Campinas;SP;19;33819849;Aman750@hotmail.com;1651.40;1
19028;Amanda de Oliveira Ortigoza;rua Monique;Campinas;SP;19;60819441;Aman811@hotmail.com;3643.62;1
15596;Amanda de Souza Huck;rua Amanda;Campinas;SP;19;10632837;Aman348@hotmail.com;3943.71;1
18464;Amanda de Souza Pitarelo;rua Felipe;Valinhos;SP;19;68202322;Aman466@hotmail.com;1222.90;1
23174;Amanda dos Santos;rua Vivia;Campinas;SP;19;69013574;Aman939@hotmail.com;1802.67;1
17671;Amanda dos Santos Carneiro;rua Rodrigo;Valinhos;SP;19;36082000;Aman954@hotmail.com;1784.84;1
24143;Amanda dos Santos Matos;rua Geraldo;Valinhos;SP;19;13325659;Aman794@hotmail.com;1685.62;1
21180;Amanda Duarte de Almeida Ferreira;rua Samara;São Paulo;SP;11;20884324;Aman857@hotmail.com;1837.70;1
